AURKA_1,TMPO_2,PRIM1_1,BRIP1_4,RAD51AP1_3,MCM6_1,USP1_1,PIMREG_4,KIF2C_2,TTK_3,POLD3_3,DLGAP5_3,SMC4_4,BUB1_4,ATAD2_3,CDC25C_1,CCNB2_2,HJURP_1,CLSPN_1,TPX2_4,UNG_1,RANGAP1_2,ANLN_1,CDC45_4,TYMS_2,TOP2A_3,G2E3_2,KIF23_4,GTSE1_2,FEN1_2,RPA2_1,E2F8_2,RAD51_3,USP1_4,TMPO_3,DTL_2,FEN1_4,CCNB2_4,HELLS_2,CCNE2_1,E2F8_4,NUF2_2,CENPE_1,CLSPN_2,NASP_4,MKI67_2,POLD3_1,GINS2_2,UBR7_3,MKI67_4,CDC45_1,ANLN_3,NUSAP1_2,ANLN_4,CKS1B_1,BRIP1_3,HMMR_1,BIRC5_3,UNG_3,TIPIN_4,NEK2_4,CENPA_1,NUF2_4,FEN1_3,TTK_2,UNG_4,NEK2_3,CKAP5_1,TTK_1,CHAF1B_1,CENPU_1,SMC4_2,CTCF_4,CDK1_2,ANP32E_2,ECT2_2,RPA2_3,ECT2_3,GAS2L3_1,TPX2_2,E2F8_1,TUBB4B_3,ECT2_1,NEK2_2,RFC2_2,PCNA_2,RAD51AP1_4,TIPIN_3,TOP2A_2,TUBB4B_2,GINS2_4,RANGAP1_3,KIF20B_3,RPA2_2,KIF20B_2,NCAPD2_4,NEK2_1,CENPU_2,UHRF1_2,DTL_4,G2E3_4,RRM2_2,TYMS_3,UBR7_4,TACC3_2,CDCA8_2,UNG_2,CDC6_1,LBR_3,HJURP_3,HMGB2_2,CKAP2_2,POLA1_4,HJURP_4,TIPIN_2,RANGAP1_1,CKAP2L_3,SMC4_3,SLBP_2,ATAD2_1,DTL_3,CASP8AP2_3,KIF23_2,AURKA_4,CKS2_3,CDC25C_2,KIF23_1,GTSE1_3,GTSE1_1,CENPF_2,RRM1_2,CDC45_2,CTCF_1,USP1_2,CKS1B_3,UBR7_1,MCM2_2,CCNE2_2,RRM1_3,MCM5_1,CKAP2_1,CKAP5_3,BLM_4,RAD51_1,CCNB2_3,CHAF1B_2,ATAD2_2,BUB1_2,NDC80_1,PIMREG_1,CKS1B_2,POLD3_4,ECT2_4,CDC20_3,CENPF_4,NCAPD2_3,CDCA7_1,PSRC1_1,NDC80_3,CBX5_2,G2E3_1,ATAD2_4,CDCA7_3,RAD51AP1_2,GMNN_4,HMGB2_1,CLSPN_3,RAD51_2,PCNA_4,MCM4_3,ANP32E_3,CKAP2_3,UHRF1_4,SLBP_4,TPX2_1,TMPO_1,EXO1_2,CHAF1B_4,NUSAP1_4,NASP_3,RPA2_4,CENPA_3,AURKB_1,RFC2_4,TYMS_1,RFC2_3,CKS2_2,DTL_1,CKAP5_4,CDC20_1,PSRC1_4,GINS2_1,KIF23_3,CENPE_3,GAS2L3_4,KIF2C_4,CTCF_3,AURKB_2,NUSAP1_3,GAS2L3_3,NCAPD2_2,UHRF1_1,ANLN_2,DSCC1_1,DSCC1_2,CENPA_2,HJURP_2,NUSAP1_1,PCNA_3,KIF20B_4,HMGB2_3,MCM6_2,FEN1_1,TOP2A_4,KIF11_2,CENPF_3,GTSE1_4,MCM4_1,NUF2_3,SLBP_3,G2E3_3,CASP8AP2_1,CDCA3_1,CDCA2_1,BLM_1,RANGAP1_4,MKI67_3,CKS2_1,CKAP2_4,AURKB_3,CENPF_1,GMNN_1,NUF2_1,KIF11_3,TPX2_3,MCM5_4,RRM2_3,LBR_4,WDR76_2,MCM5_3,POLA1_3,CKAP2L_4,CKAP5_2,MCM2_4,PSRC1_2,DLGAP5_1,BRIP1_1,CDC25C_3,KIF11_4,CENPU_3,NCAPD2_1,CENPA_4,CDCA2_4,CDCA2_3,MSH2_4,CDCA8_4,PSRC1_3,GMNN_3,TACC3_1,PCNA_1,TACC3_4,MCM2_3,MCM6_4,CBX5_4,RAD51_4,BUB1_3,AURKA_3,TUBB4B_1,RFC2_1,CDCA2_2,RRM1_4,PRIM1_4,SMC4_1,HELLS_1,UHRF1_3,DLGAP5_4,BLM_3,MCM6_3,HELLS_3,CCNB2_1,TACC3_3,EXO1_3,KIF2C_3,TYMS_4,CHAF1B_3,SLBP_1,RAD51AP1_1,KIF20B_1,AURKB_4,CDC6_4,WDR76_1,HMMR_4,LBR_1,POLA1_1,CDCA8_1,PRIM1_3,RRM2_1,BIRC5_1,CDK1_3,E2F8_3,CKAP2L_2,CDC25C_4,NASP_1,ANP32E_1,AURKA_2,CASP8AP2_2,CENPU_4,MKI67_1,CDC6_2,KIF2C_1,CDC6_3,CBX5_3,MCM5_2,HMGB2_4,POLD3_2,BUB1_1,EXO1_4,CKAP2L_1,RRM1_1,BIRC5_2,GINS2_3,CDK1_1,MCM2_1,TTK_4,DLGAP5_2,CASP8AP2_4,HELLS_4,EXO1_1,MSH2_2,HMMR_2,RRM2_4,MSH2_3,POLA1_2,CKS1B_4,ANP32E_4,MSH2_1,MCM4_2,TOP2A_1,BLM_2,CLSPN_4,LBR_2,NASP_2,WDR76_3,WDR76_4,CBX5_1,TMPO_4,TUBB4B_4,CENPE_4,TIPIN_1,CTCF_2,BRIP1_2,GMNN_2,CDCA7_2,PIMREG_3,PIMREG_2,HMMR_3,NDC80_2,NDC80_4,CDCA7_4,CDC45_3,KIF11_1,USP1_3,GAS2L3_2,CDC20_2,CDC20_4,CDK1_4,PRIM1_2,CENPE_2,UBR7_2,BIRC5_4,cell
8,37,4,0,0,13,29,0,12,1,0,2,2,0,1,3,8,6,6,0,7,18,15,0,25,0,2,12,8,12,11,3,1,0,43,12,0,0,12,4,4,8,2,1,0,22,1,13,0,0,10,1,2,0,26,0,5,1,0,0,0,6,0,0,1,1,1,10,5,5,1,18,0,10,26,0,2,0,3,30,0,0,27,3,15,28,0,1,33,46,4,0,0,23,4,0,11,1,25,0,0,32,0,0,8,8,10,5,0,2,60,5,1,2,10,8,0,2,14,1,1,1,3,1,28,2,2,2,0,13,34,9,8,29,0,3,37,2,1,11,16,10,0,0,0,4,4,13,5,6,19,2,2,0,5,0,22,4,0,14,6,8,0,10,0,167,2,22,0,9,7,0,0,0,31,72,17,0,0,0,0,0,27,5,0,0,24,16,0,15,0,2,4,0,0,1,1,31,0,6,13,10,28,7,2,4,2,9,0,0,0,30,14,0,22,0,8,25,0,2,1,10,2,2,0,0,0,15,2,1,14,15,6,0,0,0,41,4,4,0,2,0,23,0,1,12,8,2,0,1,40,0,5,0,0,9,2,0,13,36,2,0,0,0,1,0,9,57,11,0,1,1,9,13,0,0,0,0,1,0,10,0,0,0,0,3,13,9,1,1,0,0,48,11,4,4,22,0,0,1,2,0,29,44,16,19,0,2,5,3,0,165,18,2,23,7,0,3,14,8,0,10,30,0,6,0,0,15,7,11,0,6,12,0,0,11,33,26,1,0,30,47,7,0,33,0,0,2,6,11,4,16,16,0,6,0,29,0,0,4,12,0,3,28,0,3,3,12,11,2,G12H5G4
0,10,6,0,0,14,12,1,2,0,0,1,0,0,0,1,5,1,1,0,5,4,11,0,16,0,3,3,0,6,13,4,1,0,18,12,0,0,12,0,0,4,0,2,0,9,3,10,0,0,1,1,6,0,8,0,0,0,0,0,0,0,0,0,4,0,0,7,6,0,1,4,0,10,16,0,1,0,1,2,4,0,11,5,12,20,0,0,10,10,0,1,0,10,0,0,7,0,16,0,0,20,0,0,3,1,11,2,0,0,24,4,0,0,10,11,0,0,15,5,0,0,1,0,10,2,1,0,0,15,15,1,10,10,0,4,11,1,0,17,9,0,0,0,0,4,6,5,1,1,18,0,0,0,0,0,9,3,0,7,2,0,0,2,0,59,0,9,0,8,4,0,0,0,7,101,12,0,0,0,0,0,18,0,2,0,18,6,0,1,0,2,0,0,0,1,1,18,1,2,10,14,2,4,5,1,0,2,0,0,1,13,14,0,7,0,1,14,0,1,0,3,0,1,0,0,0,2,5,0,8,4,1,0,0,0,1,0,8,0,0,0,11,0,1,4,1,0,0,2,11,1,0,0,0,1,1,0,3,42,0,0,0,0,4,0,0,20,5,0,1,0,4,13,0,0,0,2,1,0,0,0,0,0,0,0,8,2,0,0,5,0,20,6,4,0,25,0,2,0,0,0,18,10,3,13,0,1,4,0,0,2,15,0,0,3,0,1,8,2,0,5,21,0,0,0,0,6,6,2,0,0,5,0,0,10,32,10,0,0,34,20,2,0,11,0,0,0,6,4,6,15,6,0,0,0,0,0,0,0,9,0,3,7,0,0,5,2,4,0,H8G6A4
0,2,2,0,0,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,2,0,5,0,2,3,0,5,1,0,0,2,7,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,4,6,0,1,0,0,0,0,0,0,2,4,3,0,0,1,7,0,0,0,7,1,0,3,1,5,0,0,5,0,0,0,0,2,0,0,0,4,0,0,0,1,1,0,1,5,1,0,1,1,0,2,0,1,0,1,0,4,0,0,2,0,1,4,2,0,3,2,0,0,0,0,0,0,1,0,0,6,0,3,0,0,0,4,0,0,2,0,0,0,1,0,9,0,2,0,2,3,0,3,0,1,6,2,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,4,0,2,2,2,2,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,3,6,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,3,1,0,2,0,0,0,0,0,4,2,1,0,0,3,1,0,0,0,2,0,0,1,0,0,4,0,0,1,2,0,0,0,0,1,1,0,0,0,3,0,0,3,2,1,0,0,6,5,0,0,1,0,0,0,0,0,3,4,4,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,A12D1D4
7,31,11,0,0,41,41,0,5,2,0,0,0,2,4,6,14,4,10,1,14,17,11,0,34,0,5,16,12,19,22,6,0,1,39,27,1,0,32,4,0,19,5,3,1,27,6,12,0,0,13,0,12,0,21,0,5,8,5,0,0,11,0,0,14,0,1,25,16,7,2,42,0,38,56,2,3,0,2,18,6,1,7,8,30,46,0,6,29,32,0,0,0,22,9,2,9,0,29,0,0,33,0,0,11,4,30,5,0,4,65,23,1,1,23,9,2,0,25,7,0,2,3,0,31,2,3,0,0,19,33,12,10,32,0,1,33,8,0,26,26,0,0,4,0,3,2,6,1,3,22,1,0,0,2,2,43,10,0,22,5,1,0,11,1,170,5,17,0,16,7,1,2,0,22,136,16,2,0,0,0,0,19,0,5,0,37,27,0,12,1,6,4,0,0,0,6,17,1,7,21,34,25,11,12,8,6,11,0,1,0,39,19,0,14,0,19,33,0,1,0,5,4,2,0,0,0,16,2,0,19,30,10,0,0,1,1,0,11,0,2,0,27,0,0,10,13,2,0,3,50,0,1,0,0,0,2,1,10,89,0,0,0,8,0,0,0,44,9,0,0,1,3,33,0,0,0,1,0,4,3,1,0,1,3,4,12,14,2,2,6,0,49,10,6,1,31,4,0,0,0,0,43,18,20,10,1,5,13,3,1,2,24,0,10,8,0,5,21,15,0,12,45,0,16,1,1,18,17,3,0,0,13,2,0,18,49,34,0,0,54,91,3,0,32,0,0,0,9,8,12,27,23,0,9,1,7,0,0,1,17,0,6,15,2,3,8,11,8,0,C8H5D4
0,4,1,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,2,0,5,1,2,0,8,0,0,0,0,4,4,1,1,0,9,2,0,0,2,2,0,2,0,0,0,3,0,0,0,0,5,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,9,1,3,0,2,4,1,1,0,0,1,0,0,5,1,6,8,0,0,0,2,0,0,0,4,0,0,3,0,9,0,0,6,0,0,2,1,0,0,1,0,1,6,0,0,1,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,2,4,0,4,0,0,4,0,0,4,4,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,13,0,3,0,4,0,0,1,0,2,12,7,0,0,0,0,0,2,0,3,0,2,3,0,0,0,0,23,0,0,0,1,4,1,1,1,10,0,2,1,0,2,0,0,0,0,6,5,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,6,0,0,0,1,0,0,1,2,0,0,0,3,0,0,0,0,0,1,0,4,6,0,0,2,0,0,0,0,0,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,7,0,4,0,0,0,1,2,3,0,0,1,0,0,0,0,2,0,0,1,0,0,2,2,0,0,3,0,0,0,0,1,1,2,1,1,2,0,1,2,2,1,0,0,3,4,0,0,3,0,0,0,1,0,3,5,5,0,1,0,3,0,0,0,4,0,2,0,1,0,1,2,0,0,D10A2D4
3,15,5,0,1,15,20,0,4,0,0,4,0,0,0,0,5,0,2,0,7,12,5,0,19,0,4,0,1,9,9,1,2,1,4,9,0,0,11,0,0,3,0,0,0,7,4,10,0,0,8,0,6,0,23,1,10,0,0,0,0,2,0,0,6,0,0,12,4,1,0,8,0,4,13,2,2,0,2,10,0,0,5,1,13,27,0,0,31,22,1,0,0,11,4,0,4,2,4,0,0,25,1,0,8,1,5,1,1,0,36,8,0,0,18,5,0,0,8,1,0,0,1,0,24,0,0,0,1,10,14,5,7,12,1,3,24,0,1,11,14,0,1,0,0,2,0,8,3,1,21,0,0,0,0,0,14,3,0,10,8,1,0,7,0,94,0,4,0,16,2,0,0,1,18,53,14,0,0,0,0,0,16,0,4,0,37,6,0,13,0,2,0,0,0,0,0,13,1,3,15,12,6,8,3,3,2,7,0,0,0,16,14,0,5,0,0,15,0,0,0,2,0,0,0,0,0,14,0,1,11,7,6,0,0,0,0,0,2,0,0,0,17,0,3,5,9,0,0,1,19,0,0,0,0,0,0,0,10,50,0,0,0,0,1,0,0,36,9,2,0,0,3,13,0,0,0,0,0,2,0,0,0,0,0,1,6,4,0,0,1,0,29,2,6,0,8,3,1,0,0,0,18,17,9,1,0,0,4,2,0,0,19,0,5,3,0,2,7,4,0,7,25,0,7,0,0,4,3,3,0,1,9,0,0,9,38,23,1,0,33,42,0,0,12,0,0,1,3,2,4,18,12,0,2,1,1,0,0,0,16,0,2,11,0,0,0,4,4,0,H8B3F4
2,21,6,0,0,20,27,0,3,1,0,0,0,0,1,1,1,1,3,0,16,7,8,0,12,0,1,0,3,13,14,2,0,0,12,13,0,1,29,3,1,6,0,3,0,12,3,14,0,0,3,0,3,0,16,0,0,0,0,0,0,1,0,0,3,2,1,10,3,7,0,11,0,16,32,1,0,0,1,6,4,1,9,3,19,39,0,0,13,12,1,0,0,9,0,0,7,0,26,0,0,18,0,0,8,2,26,2,0,0,31,8,1,2,16,11,0,1,11,1,0,1,2,0,8,1,3,0,0,8,27,14,5,15,0,2,31,2,0,29,10,0,0,0,0,7,2,2,1,1,19,0,1,0,0,0,10,4,0,14,2,0,0,9,0,100,0,9,0,18,1,0,0,0,5,79,15,0,0,0,0,0,2,0,3,0,8,14,0,5,0,0,6,0,0,0,1,8,0,1,10,23,5,4,2,2,10,7,0,0,0,21,22,1,6,0,1,15,0,1,0,4,1,2,0,0,0,2,1,0,10,8,4,0,0,1,1,0,11,0,0,0,14,0,0,8,7,1,0,2,27,0,0,0,0,0,1,0,6,71,0,1,0,0,0,0,0,15,10,0,0,0,6,12,0,0,0,0,0,4,1,0,0,0,0,0,9,2,0,0,3,1,27,9,3,0,20,3,1,0,0,1,15,15,3,12,0,3,5,1,0,1,25,0,2,1,0,0,8,1,0,4,28,0,2,0,0,18,8,0,0,1,14,0,0,13,17,12,2,0,38,46,1,0,18,0,0,1,1,1,12,15,11,0,0,1,3,0,0,0,4,0,4,2,0,0,8,1,5,0,G10E5F4
12,21,23,0,1,17,34,4,9,1,0,2,1,0,0,13,15,2,3,0,17,35,15,0,41,2,8,10,2,10,11,7,4,0,55,11,0,0,24,6,0,12,2,6,0,21,6,21,0,0,5,1,6,1,23,0,4,0,5,1,2,9,0,0,17,1,0,20,19,21,5,27,0,23,37,4,4,1,1,16,1,1,45,21,12,30,0,1,14,35,1,0,0,19,5,2,11,6,26,1,0,21,3,0,9,10,14,5,4,1,73,21,2,4,26,22,3,3,14,1,0,7,6,1,53,3,7,2,2,16,23,7,10,15,0,5,44,7,1,15,11,0,0,3,0,5,1,12,6,9,33,1,2,1,1,1,19,15,0,23,5,0,0,13,0,160,0,33,0,25,7,4,1,1,20,134,39,8,1,0,0,0,22,0,10,0,44,13,0,9,10,3,96,0,2,0,5,41,3,2,28,17,13,8,5,11,4,11,4,0,0,26,22,5,21,2,8,12,1,2,0,4,5,6,0,0,2,15,5,0,20,19,18,0,0,2,7,0,8,0,3,2,24,3,6,13,3,2,0,4,35,0,1,4,0,1,3,0,17,54,0,8,0,0,1,0,0,38,11,4,4,1,17,36,0,0,0,0,0,1,3,2,2,0,4,0,6,15,0,0,7,0,69,14,8,0,20,4,9,1,0,0,20,21,22,6,0,4,11,2,1,3,18,0,3,7,0,3,9,13,0,9,44,0,12,0,0,10,7,18,1,2,11,1,0,15,35,32,0,0,56,48,0,1,15,0,3,0,6,9,3,24,19,0,4,3,2,2,1,1,25,0,7,13,3,4,10,18,11,0,D10F1E4
2,19,6,0,0,15,20,0,3,0,0,0,0,0,0,5,3,0,4,0,4,12,12,1,16,0,8,2,2,3,13,1,0,0,14,7,0,0,17,1,0,6,0,4,0,23,7,4,0,0,4,0,9,0,16,0,0,0,0,0,0,5,0,0,4,0,0,17,5,3,0,11,0,20,28,1,1,0,2,14,0,0,5,5,7,14,0,0,19,21,2,1,0,19,2,0,10,2,4,0,0,16,0,0,7,4,6,2,0,0,35,5,0,0,7,10,0,0,8,5,0,0,1,0,15,2,0,1,0,12,6,5,3,14,0,1,15,1,0,12,8,0,1,0,0,3,0,2,3,1,18,0,2,0,0,0,9,4,0,17,2,0,0,6,0,95,0,12,0,14,4,0,0,0,20,61,22,0,0,0,0,0,15,0,0,0,19,9,0,7,0,2,0,0,0,0,0,7,0,1,8,17,13,7,4,3,3,6,0,0,2,12,8,1,7,1,2,11,0,0,0,9,2,0,0,0,0,7,0,0,6,9,13,0,0,0,1,0,1,0,0,0,10,0,4,5,0,1,0,1,20,0,1,0,0,0,0,0,5,23,0,0,0,0,0,0,0,32,7,0,0,1,2,4,0,0,0,0,1,8,1,0,0,0,0,2,3,10,0,0,2,0,26,5,5,0,16,5,0,1,2,0,22,15,11,11,0,2,5,0,0,1,8,0,3,1,0,0,3,7,0,6,25,0,9,0,0,8,2,2,0,1,4,0,0,9,16,19,0,0,15,34,0,0,18,0,0,0,3,1,2,13,12,0,4,2,3,0,0,0,15,0,5,3,1,2,3,4,1,0,C11E5A4
5,7,3,0,0,5,7,0,5,1,1,0,0,0,0,2,5,0,0,0,0,14,1,0,5,0,4,0,1,7,3,1,0,0,5,0,0,0,8,2,1,9,0,0,0,5,1,2,0,0,1,0,6,0,9,0,5,0,0,0,0,2,0,0,2,0,0,6,9,2,0,7,0,12,12,0,0,0,2,4,0,0,7,8,9,9,0,0,12,20,1,0,0,8,0,0,7,0,2,0,0,3,0,0,5,2,1,0,0,0,24,7,1,0,10,10,0,0,6,1,0,0,3,0,22,1,1,0,1,6,2,0,6,4,0,0,4,0,0,1,6,0,0,0,0,1,1,3,2,0,20,1,0,0,0,0,7,6,0,6,4,0,0,1,0,40,0,4,0,2,1,0,0,0,11,13,0,0,0,0,0,0,18,0,0,0,20,1,0,10,0,1,0,0,0,0,0,9,0,0,13,0,9,3,0,3,0,2,1,0,0,3,3,0,10,0,0,5,0,0,0,1,0,2,0,0,0,12,0,0,3,2,3,0,0,0,0,0,0,0,0,0,9,0,1,6,1,0,0,0,11,2,0,0,0,0,1,0,9,19,0,0,0,0,0,0,0,19,3,0,1,0,3,2,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,15,4,5,0,12,2,0,0,0,0,7,5,14,3,1,0,3,3,0,0,4,0,1,2,0,0,1,0,0,6,10,0,3,0,0,2,6,2,0,0,0,0,0,6,11,17,0,0,20,20,0,0,7,0,0,0,3,0,1,13,1,0,1,0,4,0,0,0,4,0,2,18,0,0,3,5,1,0,E8C4D4
0,12,4,0,0,18,20,0,5,0,0,0,1,1,0,0,3,3,1,0,7,13,5,0,7,0,0,2,1,4,9,5,0,0,20,8,0,0,7,0,4,5,0,0,0,2,3,10,0,0,4,1,4,0,10,0,1,0,0,0,0,2,1,0,5,0,1,7,3,2,0,7,0,4,21,0,0,0,0,12,0,0,8,3,6,10,0,1,9,25,0,0,0,13,1,0,5,0,4,0,0,8,0,0,0,0,7,3,0,0,23,5,0,0,8,13,2,0,8,4,0,0,1,0,7,2,0,0,0,5,9,7,8,19,0,2,11,0,0,8,4,0,1,0,0,1,2,7,0,4,15,1,1,2,0,0,13,2,0,5,2,2,0,2,0,63,0,8,0,10,4,0,0,0,14,43,8,0,0,0,0,0,5,1,0,0,16,9,0,4,0,1,2,0,1,0,0,4,1,3,8,10,2,6,0,4,0,8,0,0,0,17,8,0,6,0,1,17,0,1,0,1,2,0,0,0,0,4,1,0,9,5,4,0,0,0,12,0,2,0,0,0,9,0,5,8,1,0,0,1,16,0,1,0,0,3,0,0,10,33,0,0,0,0,0,0,4,21,5,1,0,1,3,6,0,0,0,0,0,1,1,0,0,0,0,0,3,4,0,0,0,0,31,2,2,1,10,1,0,0,0,0,9,13,6,8,0,1,3,0,1,60,14,0,3,2,0,0,4,2,0,2,11,0,4,0,0,2,4,4,0,0,3,0,0,7,16,6,1,1,26,25,0,0,5,0,0,0,4,1,1,11,17,0,0,1,3,0,0,0,2,0,2,10,0,1,9,2,1,0,G12D3H4
6,10,0,0,0,2,10,0,3,0,0,0,1,0,0,3,7,0,1,0,0,6,2,0,4,0,6,1,0,1,1,2,0,0,10,4,0,0,7,0,0,4,1,0,0,9,1,1,0,0,0,0,4,0,5,0,3,0,0,0,0,4,0,0,0,0,0,5,3,1,1,6,0,2,6,0,0,0,2,9,0,0,5,3,1,3,0,1,17,16,0,0,0,3,2,0,3,0,2,0,0,11,0,0,4,0,3,1,0,0,17,3,0,0,3,6,0,0,5,1,0,0,0,0,6,2,0,0,2,5,15,1,5,4,0,0,1,1,0,1,5,0,0,2,0,1,0,5,3,0,10,1,0,0,0,1,4,1,0,6,3,0,0,2,0,101,0,4,0,2,0,0,0,0,8,29,1,1,0,0,0,0,2,0,0,0,15,5,0,8,0,1,1,0,0,0,0,8,0,2,4,5,5,2,1,1,0,6,0,0,0,5,2,1,8,0,7,0,0,0,0,0,2,0,0,0,0,3,0,0,10,1,3,0,0,0,7,0,0,0,0,0,6,0,4,5,3,1,0,0,21,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,25,3,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,15,1,5,0,10,0,0,0,0,0,5,8,12,1,0,0,1,2,0,0,4,0,0,3,0,3,4,5,0,0,4,0,3,0,0,2,4,8,0,0,3,0,0,1,8,9,0,0,24,10,1,0,1,0,0,0,1,0,1,4,3,0,2,0,2,0,0,0,0,0,2,14,0,1,2,6,1,0,C12E5D4
2,13,9,0,0,15,13,0,0,1,0,0,0,0,0,0,4,0,3,0,12,8,2,0,13,0,0,1,2,11,8,1,1,1,9,11,0,0,7,4,0,6,1,1,0,12,2,10,0,0,1,1,2,0,8,0,1,0,0,0,0,2,0,0,2,0,2,9,3,1,0,7,0,7,22,2,1,1,1,5,4,1,4,5,14,11,1,2,7,26,0,0,0,13,2,2,8,0,26,0,0,12,0,0,2,0,6,1,0,0,26,7,1,1,15,5,3,1,21,1,0,1,1,0,21,1,0,0,0,9,10,7,11,12,0,2,24,0,0,15,3,0,0,0,0,3,0,2,1,0,15,1,0,0,0,0,9,2,0,10,2,2,0,4,0,57,0,9,0,17,3,0,0,0,9,51,3,1,0,0,0,1,6,0,0,0,22,13,0,7,2,2,26,0,0,1,1,4,0,3,7,15,4,8,3,0,0,1,0,1,0,14,8,0,6,0,13,6,0,1,1,1,1,0,0,0,0,9,0,0,8,18,6,1,0,0,1,0,5,0,0,0,9,0,0,8,2,1,0,0,18,0,1,0,0,0,0,0,6,33,0,1,0,1,0,0,0,28,7,1,1,0,7,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,0,23,5,3,0,8,1,1,0,3,0,24,28,5,6,0,2,8,2,1,1,19,0,2,1,0,0,4,7,0,1,30,0,3,0,1,5,3,4,0,0,6,0,0,14,26,3,3,0,30,39,0,0,9,0,0,0,8,1,6,26,19,0,0,1,2,0,0,0,4,1,1,7,1,0,4,1,5,0,G9F1F4
19,39,11,0,0,56,53,0,9,1,0,2,0,1,0,6,16,7,13,0,12,34,26,0,27,19,18,7,10,14,27,7,0,1,48,34,0,0,37,8,0,22,1,7,0,44,9,26,0,0,6,1,17,0,20,0,13,0,0,0,0,12,0,0,13,71,0,22,13,10,3,32,0,49,67,1,3,1,4,28,5,0,17,17,34,46,1,1,49,34,1,2,0,45,7,0,20,4,47,0,0,37,4,0,13,13,18,3,1,1,104,32,5,0,27,26,3,3,34,11,0,1,9,0,43,9,4,0,2,17,43,14,8,35,0,3,47,2,2,27,25,0,3,0,18,11,5,16,6,9,43,4,1,0,0,1,44,11,0,32,10,0,0,13,0,180,0,43,0,37,5,1,0,2,34,301,26,2,3,0,0,0,39,2,2,0,53,43,0,48,2,5,42,0,1,0,0,49,3,5,33,44,34,8,12,15,9,21,2,0,0,46,25,2,31,0,3,22,0,0,0,9,4,7,0,0,1,17,2,0,39,24,22,1,0,0,1,0,8,1,3,0,34,0,4,64,14,2,0,3,58,1,1,4,0,0,3,0,19,91,2,2,1,0,0,1,0,56,16,0,2,0,2,24,0,0,0,0,0,9,4,0,0,0,3,7,10,10,0,1,7,0,71,18,15,0,44,4,2,1,3,0,65,46,35,29,0,3,14,2,0,3,50,0,8,8,2,2,18,27,0,30,40,5,16,17,0,26,16,20,0,0,15,0,1,30,61,51,1,0,73,106,4,1,46,0,10,0,6,8,19,52,30,0,9,1,12,1,0,1,15,0,3,32,1,4,4,16,19,7,D7A2G4
0,6,1,0,0,2,4,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,2,0,2,3,1,3,0,2,1,0,13,0,0,0,5,0,0,1,0,2,0,2,3,3,0,0,2,1,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,5,2,0,0,5,0,4,6,2,0,0,2,3,0,0,2,1,8,2,0,0,3,5,0,0,0,1,0,0,1,0,3,0,0,4,0,0,3,1,1,0,0,0,10,3,0,0,6,2,1,0,3,0,0,0,2,0,2,0,1,0,0,5,2,1,1,1,0,0,4,0,0,2,1,1,0,4,0,2,0,3,0,2,2,0,0,0,0,0,1,2,0,1,2,1,0,3,0,46,0,4,0,0,3,0,3,0,5,20,1,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,1,0,0,0,0,1,2,2,1,3,0,1,0,1,1,0,0,1,8,4,0,2,0,15,4,0,0,0,1,1,0,0,0,0,3,1,0,1,10,1,0,0,0,10,0,1,0,1,0,2,0,1,4,1,0,0,3,4,0,2,0,0,0,0,0,2,14,0,0,0,2,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,3,1,0,0,0,0,7,0,0,0,2,2,1,0,0,1,3,3,1,2,0,0,2,0,0,1,4,0,0,1,0,1,3,0,0,0,6,1,2,0,0,2,0,1,0,0,2,0,0,4,6,1,1,0,2,7,0,0,2,1,0,0,0,1,6,6,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,A9F2A4
